code,display,definition,system_url,system_name
71,Operations on vulva and perineum,Operations on vulva and perineum,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
72,"Forceps, vacuum, and breech delivery","Forceps, vacuum, and breech delivery",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
73,Other procedures inducing or assisting delivery,Other procedures inducing or assisting delivery,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
74,Cesarean section and removal of fetus,Cesarean section and removal of fetus,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
75,Other obstetrics operations,Other obstetrics operations,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
76,Operations on facial bones and joints,Operations on facial bones and joints,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
77,"Incision, excision, and division of other bones","Incision, excision, and division of other bones",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
78,"Other operations on bones, except facial bones","Other operations on bones, except facial bones",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
79,Reduction of fracture and dislocation,Reduction of fracture and dislocation,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
80,Incision and excision of joint structures,Incision and excision of joint structures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
81,Repair and plastic operations on joint structures,Repair and plastic operations on joint structures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
82,"Operations on muscle, tendon, and fascia of hand","Operations on muscle, tendon, and fascia of hand",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
83,"Operations on muscle, tendon, fascia, and bursa, except hand","Operations on muscle, tendon, fascia, and bursa, except hand",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
84,Other procedures on musculoskeletal system,Other procedures on musculoskeletal system,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
85,Operations on the breast,Operations on the breast,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
86,Operations on skin and subcutaneous tissue,Operations on skin and subcutaneous tissue,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
87,Diagnostic Radiology,Diagnostic Radiology,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
88,Other diagnostic radiology and related techniques,Other diagnostic radiology and related techniques,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
89,"Interview, evaluation, consultation, and examination","Interview, evaluation, consultation, and examination",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
90,Microscopic examination-I,Microscopic examination-I,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
91,Microscopic examination-II,Microscopic examination-II,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
92,Nuclear medicine,Nuclear medicine,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
93,"Physical therapy, respiratory therapy, rehabilitation, and related procedures","Physical therapy, respiratory therapy, rehabilitation, and related procedures",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
94,Procedures related to the psyche,Procedures related to the psyche,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
95,Ophthalmologic and otologic diagnosis and treatment,Ophthalmologic and otologic diagnosis and treatment,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
96,Nonoperative intubation and irrigation,Nonoperative intubation and irrigation,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
97,Replacement and removal of therapeutic appliances,Replacement and removal of therapeutic appliances,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
98,Nonoperative removal of foreign body or calculus,Nonoperative removal of foreign body or calculus,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
99,Other nonoperative procedures,Other nonoperative procedures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.1,Pharmaceuticals,Pharmaceuticals,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.2,Intravascular imaging of blood vessels,Intravascular imaging of blood vessels,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.3,Computer assisted surgery [CAS],Computer assisted surgery [CAS],http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.4,Adjunct vascular system procedures,Adjunct vascular system procedures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.5,Other cardiovascular procedures,Other cardiovascular procedures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.6,Procedures on blood vessels,Procedures on blood vessels,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.7,Other hip procedures,Other hip procedures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.8,Other knee and hip procedures,Other knee and hip procedures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
0.9,Other procedures and interventions,Other procedures and interventions,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
1.1,"Diagnostic procedures on skull, brain, and cerebral meninges","Diagnostic procedures on skull, brain, and cerebral meninges",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
1.2,Craniotomy and craniectomy,Craniotomy and craniectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
1.3,Incision of brain and cerebral meninges,Incision of brain and cerebral meninges,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
1.4,Operations on thalamus and globus pallidus,Operations on thalamus and globus pallidus,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
1.5,Other excision or destruction of brain and meninges,Other excision or destruction of brain and meninges,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
1.6,Excision of lesion of skull,Excision of lesion of skull,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
2.1,Repair of cerebral meninges,Repair of cerebral meninges,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
2.2,Ventriculostomy,Ventriculostomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
2.3,Extracranial ventricular shunt,Extracranial ventricular shunt,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
2.4,"Revision, removal, and irrigation of ventricular shunt","Revision, removal, and irrigation of ventricular shunt",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
2.9,"Other operations on skull, brain, and cerebral meninges","Other operations on skull, brain, and cerebral meninges",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.1,Division of intraspinal nerve root,Division of intraspinal nerve root,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.2,Chordotomy,Chordotomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
