code,display,definition,system_url,system_name
T05,Topical Gel,Topical Gel,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T06,Topical Ointment,Topical Ointment,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T07,Pill (external use),Pill (external use),http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T08,Topical Paste,Topical Paste,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T09,Topical Powder,Topical Powder,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T10,Plaster/Patches,Plaster/Patches,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T11,Shampoo,Shampoo,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T12,Spray,Spray,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T13,Soap Bar,Soap Bar,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T14,Topical Liquid,Topical Liquid,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T15,Topical Liniment,Topical Liniment,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T16,Liquid Soap,Liquid Soap,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T17,Topical Lotion,Topical Lotion,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T18,Topical Paint,Topical Paint,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T19,Topical Roll On,Topical Roll On,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V01,Vaginal Capsule,Vaginal Capsule,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V02,Vaginal Cream,Vaginal Cream,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
